date,open,high,low,close,volume,value
2016-10-03,547.40,555.00,541.30,541.70,8547000,4675862000
2016-09-30,543.00,543.50,535.10,540.00,13347000,7199639200
2016-09-29,542.90,554.30,541.40,550.30,10979000,6036920400
2016-09-28,535.20,538.00,529.10,537.00,10123000,5411398700
2016-09-27,530.70,540.40,524.50,540.00,13499000,7215052700
2016-09-26,536.20,543.80,535.50,539.50,11144000,6019888800
2016-09-23,543.60,547.70,533.40,539.40,15431000,8326833900
2016-09-21,536.40,553.00,531.90,547.00,19091000,10373301000
2016-09-20,520.50,538.90,519.30,536.20,14669000,7851805300
2016-09-16,528.20,529.50,520.90,524.80,11328000,5942919600
2016-09-15,520.00,527.70,518.00,526.60,11348000,5950854400
2016-09-14,524.00,527.00,520.60,522.40,11695000,6117095300
2016-09-13,531.20,537.40,527.10,528.10,9764000,5188069600
2016-09-12,535.10,541.00,524.00,528.10,15277000,8114541800
2016-09-09,529.90,537.40,526.90,533.20,13054000,6938223800
2016-09-08,534.00,535.80,520.50,529.10,14484000,7648467300
2016-09-07,520.00,532.80,515.10,532.20,13572000,7153179200
2016-09-06,537.60,548.80,534.40,536.30,14511000,7848558500
2016-09-05,535.70,545.10,532.00,535.60,10991000,5916908700
2016-09-02,521.00,529.60,518.10,528.00,10056000,5281536100
2016-09-01,528.00,530.70,522.10,527.00,15159000,7997978300
2016-08-31,520.70,527.90,517.50,525.20,12590000,6596676300
2016-08-30,502.10,516.20,502.10,515.00,9442000,4845711900
2016-08-29,515.00,516.40,501.50,507.80,16622000,8462004400
2016-08-26,504.80,507.20,501.00,502.80,7202000,3631780300
2016-08-25,509.20,511.20,504.50,506.10,10285000,5222744400
2016-08-24,510.00,520.00,506.00,507.10,12324000,6314384400
2016-08-23,508.70,512.90,503.00,507.70,14080000,7142332300
2016-08-22,510.20,522.50,506.70,517.10,16875000,8708211500
2016-08-19,495.00,517.30,493.10,512.00,29740000,15133172200
2016-08-18,469.00,472.60,464.10,468.60,14924000,7007173000
2016-08-17,458.70,474.10,458.00,471.00,15877000,7438829400
2016-08-16,451.00,466.50,450.70,461.20,16053000,7401904100
2016-08-15,443.30,449.00,442.30,448.30,7162000,3198353300
2016-08-12,446.00,449.20,444.20,448.00,8304000,3714417700
2016-08-10,440.40,443.90,434.60,439.50,7304000,3204676800
2016-08-09,442.00,448.90,433.80,448.40,8731000,3877798100
2016-08-08,442.00,442.00,435.40,439.50,5806000,2549985800
2016-08-05,428.00,432.00,425.20,427.20,7251000,3105919100
2016-08-04,405.30,431.00,405.30,428.50,10132000,4269582400
2016-08-03,407.70,414.70,406.00,409.30,9601000,3938245400
2016-08-02,430.20,436.90,421.00,421.10,10270000,4381156300
2016-08-01,425.00,434.30,422.40,433.00,9733000,4190884300
2016-07-29,420.00,434.50,406.20,433.00,21018000,8968422500
2016-07-28,399.20,401.00,393.80,400.30,7209000,2874586000
2016-07-27,404.00,407.80,396.70,402.80,8729000,3518536900
2016-07-26,392.80,396.00,387.10,391.50,8053000,3145801400
2016-07-25,397.30,402.50,394.20,395.60,9743000,3871985600
2016-07-22,397.10,400.00,392.60,395.50,11212000,4439302700
2016-07-21,407.80,413.10,402.00,405.10,11011000,4468704900
2016-07-20,400.00,402.70,397.60,401.60,5576000,2234089700
2016-07-19,404.30,405.70,394.50,405.60,8346000,3351829200
2016-07-15,393.40,400.80,390.20,396.30,12382000,4897715200
2016-07-14,390.00,393.20,384.70,390.30,7761000,3022849300
2016-07-13,400.00,402.30,389.40,390.40,11282000,4450710300
2016-07-12,377.50,387.60,376.90,382.60,11506000,4410806200
2016-07-11,351.70,364.00,349.60,361.30,7175000,2572899200
2016-07-08,348.90,354.30,343.70,343.70,9268000,3221435100
2016-07-07,350.70,356.10,347.10,348.70,11098000,3895024600
2016-07-06,360.00,360.80,349.40,355.80,16439000,5825890700
2016-07-05,380.40,381.70,374.30,376.90,6726000,2535938100
2016-07-04,370.00,380.80,366.60,380.50,10004000,3768802200
2016-07-01,374.00,379.50,370.10,371.40,11376000,4242605500
2016-06-30,374.10,379.70,369.00,374.00,18501000,6929538800
2016-06-29,362.00,368.40,357.50,366.10,10636000,3873780600
2016-06-28,355.50,362.40,346.40,355.00,24186000,8536842000
2016-06-27,385.90,387.30,355.00,364.20,21421000,7827986400
2016-06-24,428.30,431.30,375.00,378.90,14686000,5794980900
2016-06-23,415.80,426.00,411.30,425.60,5985000,2522892200
2016-06-22,410.90,419.30,403.90,416.10,14004000,5782442900
2016-06-21,408.10,416.50,400.70,415.20,8465000,3476047600
2016-06-20,416.10,418.60,412.80,416.20,13075000,5438175600
2016-06-17,394.80,405.40,394.20,400.10,14436000,5761868200
2016-06-16,406.10,409.20,388.00,389.80,9449000,3733730000
2016-06-15,394.00,408.90,393.00,405.10,9737000,3918834600
2016-06-14,400.70,406.60,394.70,399.10,12404000,4948371700
2016-06-13,415.70,416.30,407.00,407.00,10411000,4268842300
2016-06-10,427.00,430.00,423.30,427.40,18946000,8071795500
2016-06-09,426.60,437.20,426.40,434.30,13182000,5692464700
2016-06-08,425.40,433.70,422.80,433.60,8637000,3707710000
2016-06-07,421.10,430.60,419.70,426.80,12065000,5129729700
2016-06-06,408.20,416.60,406.00,416.50,14207000,5856046400
2016-06-03,426.60,427.60,411.40,418.00,20207000,8457030900
2016-06-02,439.80,443.50,429.80,432.70,15312000,6652582700
2016-06-01,447.00,455.90,441.70,447.80,15056000,6782398300
2016-05-31,435.70,448.00,430.80,448.00,16997000,7524125100
2016-05-30,433.20,437.80,430.20,434.50,9051000,3927476400
2016-05-27,421.00,430.30,420.10,428.60,13402000,5721217700
2016-05-26,420.00,423.30,413.50,415.30,9538000,3978710700
2016-05-25,412.00,415.70,408.50,415.30,8622000,3565444100
2016-05-24,413.70,414.00,403.50,405.50,10489000,4280241600
2016-05-23,414.80,419.20,408.10,417.40,7876000,3265652600
2016-05-20,400.80,421.40,400.70,419.00,17271000,7154226300
2016-05-19,400.80,404.00,395.10,397.20,7036000,2804659000
2016-05-18,389.10,396.30,385.10,394.50,9370000,3676816100
2016-05-17,382.90,391.40,381.10,389.10,10845000,4188496100
2016-05-16,380.40,387.50,375.60,382.90,8640000,3303150300
2016-05-13,397.60,399.00,380.90,381.00,12196000,4709652100
2016-05-12,386.00,391.50,381.00,389.90,9059000,3510156500
2016-05-11,394.40,400.00,389.40,389.90,10313000,4060256600
2016-05-10,381.10,388.80,374.30,388.40,13397000,5138763200
2016-05-09,383.30,389.20,380.50,385.10,8249000,3184195100
2016-05-06,384.20,386.60,377.60,380.90,12635000,4815639900
2016-05-02,371.90,392.00,371.50,384.10,21040000,8060693000
2016-04-28,414.00,421.00,390.10,390.80,16837000,6792954200
2016-04-27,416.00,416.80,403.50,406.00,11694000,4765698800
2016-04-26,423.00,423.00,410.00,413.20,11484000,4762262300
2016-04-25,425.00,429.40,419.10,422.80,13259000,5608343100
2016-04-22,413.00,420.40,411.50,420.00,10707000,4461888800
2016-04-21,418.00,422.50,412.20,421.70,10341000,4327656300
2016-04-20,412.20,417.80,406.60,409.00,11149000,4578368000
2016-04-19,398.20,407.00,393.20,406.30,12981000,5241859200
2016-04-18,381.00,394.70,380.80,390.40,17565000,6833851400
2016-04-15,413.10,414.00,391.60,393.50,23905000,9516659800
2016-04-14,416.50,419.80,411.80,419.00,10515000,4381052500
2016-04-13,398.90,408.40,395.80,406.50,9290000,3748117700
2016-04-12,375.50,396.60,373.80,393.50,9834000,3837914000
2016-04-11,375.50,381.20,370.80,379.60,10374000,3904200000
2016-04-08,364.50,388.80,363.40,383.50,12473000,4711244200
2016-04-07,368.00,375.90,365.40,369.50,8993000,3327400300
2016-04-06,369.80,376.90,367.20,370.80,12420000,4599892200
2016-04-05,382.00,383.70,367.30,372.30,17557000,6547986500
2016-04-04,390.00,395.00,384.80,387.70,12674000,4934864200
2016-04-01,410.60,411.80,393.20,394.50,14406000,5755275200
2016-03-31,413.20,422.00,410.40,416.60,13901000,5793468100
2016-03-30,428.50,432.20,410.00,410.50,11742000,4877223100
2016-03-29,422.70,430.00,420.50,429.20,6638000,2832385100
2016-03-28,422.80,431.80,419.60,424.00,8573000,3631390300
2016-03-25,405.10,417.70,403.10,417.00,8156000,3360583200
2016-03-24,416.90,418.00,406.00,406.50,12158000,4975901100
2016-03-23,424.20,424.90,418.00,419.50,6746000,2842097200
2016-03-22,421.70,432.30,417.50,423.30,11957000,5085550700
2016-03-18,419.30,422.90,406.90,412.20,13218000,5446670900
2016-03-17,425.30,436.60,417.70,423.80,13941000,5949906700
2016-03-16,421.70,426.30,414.60,417.30,10130000,4243559600
2016-03-15,427.00,430.80,421.30,424.00,9464000,4022209000
2016-03-14,419.30,427.70,416.00,426.50,11363000,4814012000
2016-03-11,404.40,415.70,400.60,413.00,15989000,6520716700
2016-03-10,405.50,412.20,402.30,410.80,9904000,4057879300
2016-03-09,411.80,411.80,398.20,400.50,15605000,6276339600
2016-03-08,419.90,427.00,413.40,418.70,21911000,9173438900
2016-03-07,424.60,431.50,413.10,413.30,19351000,8085053200
2016-03-04,424.10,436.40,420.60,425.80,16524000,7071911800
2016-03-03,411.40,428.90,410.20,424.40,11882000,5010141200
2016-03-02,407.70,413.50,403.40,411.40,19174000,7846534700
2016-03-01,410.70,412.50,386.20,396.10,21720000,8562640700
2016-02-29,427.30,428.00,413.00,413.10,11924000,4990708600
2016-02-26,420.00,424.30,415.30,418.90,9623000,4039887800
2016-02-25,411.00,417.00,407.70,414.90,12008000,4962133600
2016-02-24,404.10,412.90,400.60,410.40,9222000,3767843900
2016-02-23,416.50,428.00,409.20,410.20,11742000,4883394300
2016-02-22,407.00,417.60,404.60,414.20,10073000,4154616100
2016-02-19,417.60,418.00,402.80,408.80,14824000,6062364000
2016-02-18,415.00,429.10,410.70,421.10,26436000,11108054300
2016-02-17,394.90,408.80,385.80,391.00,22104000,8752795600
2016-02-16,380.60,402.30,376.10,392.00,23754000,9334184200
2016-02-15,372.00,386.30,368.40,382.30,14197000,5381561700
2016-02-12,364.20,373.00,355.80,356.30,23489000,8565312600
2016-02-10,387.50,389.10,366.10,372.60,23161000,8686634800
2016-02-09,404.40,405.00,387.10,388.70,16913000,6675104200
2016-02-08,410.00,423.40,406.00,420.20,12946000,5380783500
2016-02-05,419.10,428.70,416.20,419.20,23796000,10019211100
2016-02-04,424.20,431.90,420.10,425.70,27991000,11930085500
2016-02-03,444.60,444.70,425.60,428.40,24728000,10703943300
2016-02-02,470.00,470.10,452.30,453.70,26766000,12321504500
2016-02-01,525.30,526.90,471.70,475.20,34294000,16663808500
2016-01-29,500.20,502.80,472.00,497.30,31713000,15613398700
2016-01-28,515.80,516.50,508.10,509.40,12914000,6612767100
2016-01-27,516.70,522.90,513.00,517.60,14491000,7514903300
2016-01-26,518.10,518.60,503.50,506.80,12418000,6319945800
2016-01-25,534.80,538.70,523.40,525.70,9456000,4991584200
2016-01-22,521.00,528.20,514.40,527.20,12181000,6354284500
2016-01-21,513.70,526.40,500.30,500.30,15781000,8133488000
2016-01-20,540.00,540.50,514.20,514.20,15928000,8324389900
2016-01-19,540.20,547.20,534.60,544.80,13847000,7495480600
2016-01-18,542.60,545.90,533.80,542.90,19188000,10367890900
2016-01-15,575.90,581.70,555.20,558.00,11220000,6336601400
2016-01-14,567.20,570.90,556.60,569.00,11244000,6342528900
2016-01-13,574.10,586.90,570.40,583.00,9136000,5310701700
2016-01-12,574.80,585.30,562.00,564.10,11569000,6573341400
2016-01-08,570.00,594.50,569.60,584.50,14409000,8429808600
2016-01-07,585.10,590.00,573.10,574.20,12437000,7194515100
2016-01-06,602.00,607.10,585.80,588.70,14273000,8451712800
2016-01-05,599.00,608.60,594.20,600.90,8498000,5113120000
2016-01-04,602.70,614.40,594.10,601.40,10497000,6335553100
