date,open,high,low,close,volume,value
2012-10-02,294.00,300.00,292.00,297.00,13266000,3935839000
2012-10-01,288.00,294.00,284.00,292.00,18008000,5235597000
2012-09-28,298.00,298.00,291.00,293.00,14282000,4204980000
2012-09-27,297.00,303.00,296.00,299.00,14081000,4205949000
2012-09-26,298.00,302.00,296.00,297.00,10007000,2984416000
2012-09-25,306.00,307.00,303.00,307.00,15940000,4867625000
2012-09-24,304.00,307.00,302.00,303.00,11079000,3363004000
2012-09-21,305.00,305.00,301.00,304.00,10446000,3165176000
2012-09-20,309.00,311.00,302.00,304.00,10952000,3350998000
2012-09-19,301.00,316.00,301.00,314.00,16936000,5233028000
2012-09-18,305.00,307.00,299.00,301.00,15304000,4633891000
2012-09-14,310.00,311.00,303.00,304.00,21611000,6629995000
2012-09-13,311.00,313.00,307.00,309.00,11322000,3507013000
2012-09-12,306.00,314.00,302.00,313.00,16367000,5076865000
2012-09-11,317.00,317.00,314.00,316.00,5432000,1713014000
2012-09-10,312.00,319.00,309.00,319.00,6081000,1922359000
2012-09-07,310.00,319.00,310.00,316.00,12298000,3872510000
2012-09-06,308.00,310.00,302.00,302.00,9881000,3011412000
2012-09-05,313.00,313.00,308.00,308.00,6895000,2135693000
2012-09-04,314.00,321.00,311.00,315.00,12803000,4040052000
2012-09-03,319.00,320.00,309.00,313.00,10328000,3247647000
2012-08-31,319.00,323.00,318.00,318.00,8092000,2588350000
2012-08-30,324.00,328.00,321.00,322.00,9086000,2942901000
2012-08-29,321.00,327.00,320.00,325.00,6660000,2155360000
2012-08-28,330.00,331.00,317.00,319.00,11187000,3592221000
2012-08-27,335.00,335.00,325.00,326.00,7743000,2546283000
2012-08-24,325.00,329.00,324.00,329.00,7344000,2401566000
2012-08-23,330.00,334.00,328.00,332.00,6796000,2245961000
2012-08-22,333.00,338.00,332.00,333.00,11380000,3812188000
2012-08-21,327.00,338.00,327.00,335.00,17654000,5888295000
2012-08-20,328.00,328.00,320.00,323.00,8703000,2814548000
2012-08-17,324.00,324.00,318.00,321.00,8965000,2874657000
2012-08-16,312.00,320.00,312.00,319.00,9512000,3013586000
2012-08-15,310.00,314.00,306.00,309.00,7886000,2442346000
2012-08-14,310.00,314.00,309.00,311.00,9363000,2913672000
2012-08-13,310.00,310.00,306.00,307.00,6396000,1965318000
2012-08-10,312.00,316.00,306.00,310.00,11673000,3628397000
2012-08-09,310.00,319.00,310.00,314.00,15595000,4902253000
2012-08-08,308.00,315.00,306.00,309.00,14287000,4425426000
2012-08-07,301.00,304.00,295.00,303.00,11917000,3581448000
2012-08-06,309.00,310.00,301.00,304.00,11445000,3474423000
2012-08-03,302.00,303.00,299.00,302.00,11381000,3423524000
2012-08-02,308.00,314.00,306.00,310.00,17423000,5416566000
2012-08-01,305.00,308.00,299.00,304.00,18241000,5547292000
2012-07-31,296.00,312.00,291.00,310.00,27297000,8256948000
2012-07-30,321.00,321.00,292.00,295.00,44096000,13184791000
2012-07-27,332.00,337.00,331.00,337.00,9675000,3233069000
2012-07-26,334.00,334.00,328.00,331.00,11001000,3632841000
2012-07-25,332.00,338.00,330.00,332.00,9155000,3051014000
2012-07-24,338.00,343.00,337.00,338.00,8290000,2813063000
2012-07-23,342.00,349.00,341.00,342.00,5722000,1972230000
2012-07-20,346.00,354.00,345.00,350.00,10717000,3766728000
2012-07-19,348.00,357.00,346.00,347.00,7773000,2726417000
2012-07-18,344.00,348.00,343.00,345.00,10758000,3717454000
2012-07-17,349.00,349.00,343.00,344.00,10808000,3739056000
2012-07-13,350.00,356.00,349.00,349.00,8387000,2955551000
2012-07-12,356.00,357.00,349.00,351.00,9939000,3503275000
2012-07-11,358.00,360.00,355.00,357.00,5589000,1992895000
2012-07-10,365.00,370.00,359.00,361.00,7631000,2777915000
2012-07-09,366.00,366.00,362.00,363.00,6827000,2484496000
2012-07-06,375.00,376.00,366.00,370.00,11465000,4249631000
2012-07-05,383.00,387.00,381.00,382.00,4970000,1903604000
2012-07-04,388.00,389.00,385.00,386.00,3499000,1354803000
2012-07-03,384.00,387.00,383.00,384.00,4311000,1660835000
2012-07-02,386.00,387.00,378.00,382.00,5153000,1971646000
2012-06-29,372.00,383.00,372.00,379.00,11008000,4173264000
2012-06-28,377.00,380.00,375.00,378.00,7368000,2777916000
2012-06-27,377.00,377.00,367.00,371.00,7003000,2598047000
2012-06-26,373.00,376.00,367.00,373.00,9844000,3661328000
2012-06-25,378.00,380.00,375.00,376.00,7078000,2669121000
2012-06-22,375.00,383.00,373.00,381.00,6655000,2522956000
2012-06-21,378.00,385.00,376.00,382.00,10796000,4119718000
2012-06-20,375.00,378.00,372.00,377.00,10083000,3785041000
2012-06-19,363.00,369.00,362.00,367.00,6931000,2538093000
2012-06-18,370.00,372.00,366.00,367.00,4929000,1816376000
2012-06-15,361.00,362.00,356.00,360.00,6105000,2195016000
2012-06-14,359.00,361.00,355.00,359.00,5964000,2132787000
2012-06-13,363.00,365.00,358.00,360.00,6659000,2408078000
2012-06-12,356.00,364.00,356.00,363.00,9537000,3437360000
2012-06-11,357.00,366.00,357.00,365.00,9674000,3507198000
2012-06-08,358.00,359.00,347.00,350.00,14277000,5025698000
2012-06-07,358.00,362.00,357.00,361.00,7485000,2692463000
2012-06-06,345.00,355.00,341.00,355.00,12565000,4394066000
2012-06-05,336.00,345.00,336.00,344.00,15332000,5228296000
2012-06-04,320.00,329.00,319.00,326.00,8073000,2625047000
2012-06-01,336.00,338.00,332.00,335.00,6662000,2232791000
2012-05-31,339.00,345.00,335.00,343.00,9512000,3251133000
2012-05-30,348.00,350.00,342.00,345.00,5877000,2026407000
2012-05-29,343.00,350.00,340.00,350.00,6630000,2295979000
2012-05-28,351.00,351.00,340.00,345.00,8262000,2846386000
2012-05-25,350.00,351.00,346.00,350.00,9108000,3177447000
2012-05-24,345.00,352.00,345.00,350.00,7898000,2748984000
2012-05-23,353.00,355.00,347.00,348.00,9637000,3379921000
2012-05-22,359.00,359.00,354.00,356.00,8684000,3095465000
2012-05-21,359.00,361.00,352.00,353.00,9599000,3410786000
2012-05-18,361.00,362.00,351.00,352.00,13764000,4885680000
2012-05-17,363.00,372.00,363.00,369.00,11294000,4151361000
2012-05-16,371.00,375.00,365.00,366.00,12559000,4623230000
2012-05-15,367.00,379.00,366.00,377.00,17507000,6538057000
2012-05-14,370.00,374.00,368.00,370.00,8499000,3147824000
2012-05-11,373.00,378.00,368.00,369.00,10866000,4039110000
2012-05-10,378.00,381.00,372.00,372.00,18302000,6874866000
2012-05-09,387.00,388.00,381.00,382.00,15595000,5992792000
2012-05-08,392.00,397.00,392.00,397.00,12472000,4919644000
2012-05-07,388.00,393.00,384.00,392.00,12177000,4754447000
2012-05-02,391.00,400.00,391.00,396.00,11412000,4521160000
2012-05-01,396.00,401.00,389.00,389.00,13353000,5268891000
2012-04-27,396.00,403.00,389.00,390.00,12480000,4935173000
2012-04-26,399.00,401.00,394.00,398.00,8984000,3570328000
2012-04-25,397.00,399.00,394.00,397.00,11636000,4616764000
2012-04-24,388.00,393.00,387.00,392.00,7153000,2795153000
2012-04-23,392.00,395.00,391.00,394.00,6524000,2566759000
2012-04-20,395.00,397.00,389.00,390.00,11430000,4474485000
2012-04-19,396.00,402.00,396.00,400.00,6431000,2569811000
2012-04-18,400.00,403.00,396.00,400.00,7979000,3195565000
2012-04-17,396.00,399.00,393.00,393.00,9303000,3682268000
2012-04-16,399.00,399.00,391.00,392.00,10819000,4252739000
2012-04-13,407.00,409.00,398.00,400.00,9063000,3665057000
2012-04-12,396.00,406.00,395.00,405.00,10562000,4254773000
2012-04-11,396.00,400.00,395.00,397.00,9948000,3954693000
2012-04-10,406.00,408.00,400.00,401.00,10565000,4256337000
2012-04-09,405.00,411.00,404.00,404.00,7235000,2947013000
2012-04-06,416.00,417.00,410.00,412.00,7710000,3180382000
2012-04-05,416.00,422.00,414.00,419.00,12561000,5255542000
2012-04-04,434.00,434.00,421.00,422.00,8493000,3620939000
2012-04-03,438.00,439.00,430.00,431.00,6631000,2874300000
2012-04-02,442.00,443.00,435.00,436.00,7027000,3085076000
2012-03-30,436.00,439.00,431.00,436.00,10064000,4380541000
2012-03-29,438.00,441.00,431.00,434.00,8680000,3768466000
2012-03-28,432.00,443.00,432.00,440.00,9334000,4094677000
2012-03-27,441.00,444.00,436.00,442.00,9666000,4258070000
2012-03-26,433.00,435.00,420.00,433.00,20840000,8908327000
2012-03-23,439.00,440.00,434.00,434.00,9243000,4034726000
2012-03-22,435.00,445.00,435.00,444.00,11887000,5246970000
2012-03-21,432.00,438.00,432.00,433.00,12108000,5260140000
2012-03-19,445.00,447.00,442.00,443.00,7766000,3451189000
2012-03-16,443.00,446.00,440.00,443.00,12959000,5744221000
2012-03-15,448.00,449.00,442.00,446.00,11694000,5213931000
2012-03-14,451.00,451.00,443.00,443.00,8363000,3737007000
2012-03-13,442.00,448.00,439.00,440.00,11550000,5129697000
2012-03-12,448.00,451.00,442.00,443.00,9716000,4341500000
2012-03-09,445.00,448.00,441.00,444.00,16069000,7146921000
2012-03-08,431.00,438.00,429.00,437.00,8738000,3793820000
2012-03-07,421.00,431.00,419.00,423.00,12718000,5402811000
2012-03-06,439.00,443.00,431.00,433.00,9356000,4080554000
2012-03-05,441.00,447.00,441.00,442.00,12638000,5599919000
2012-03-02,445.00,446.00,441.00,443.00,8016000,3555522000
2012-03-01,444.00,447.00,433.00,437.00,14461000,6344911000
2012-02-29,448.00,449.00,439.00,441.00,17049000,7573969000
2012-02-28,441.00,447.00,433.00,445.00,17654000,7778045000
2012-02-27,445.00,453.00,441.00,445.00,20293000,9075353000
2012-02-24,433.00,441.00,431.00,437.00,17004000,7415842000
2012-02-23,423.00,436.00,423.00,432.00,19467000,8380549000
2012-02-22,416.00,422.00,414.00,419.00,14057000,5874606000
2012-02-21,411.00,417.00,411.00,414.00,11606000,4816539000
2012-02-20,416.00,419.00,413.00,413.00,10001000,4155216000
2012-02-17,411.00,412.00,405.00,408.00,9740000,3969890000
2012-02-16,400.00,407.00,400.00,403.00,11129000,4492105000
2012-02-15,397.00,405.00,394.00,402.00,14431000,5767705000
2012-02-14,389.00,399.00,389.00,397.00,10807000,4272956000
2012-02-13,391.00,397.00,391.00,393.00,9374000,3694892000
2012-02-10,396.00,397.00,392.00,396.00,16860000,6663625000
2012-02-09,387.00,394.00,385.00,392.00,14399000,5610519000
2012-02-08,399.00,399.00,390.00,391.00,22528000,8869904000
2012-02-07,381.00,385.00,376.00,380.00,21176000,8047839000
2012-02-06,391.00,392.00,379.00,380.00,18793000,7178230000
2012-02-03,389.00,393.00,385.00,386.00,13353000,5183273000
2012-02-02,400.00,402.00,385.00,390.00,15850000,6190226000
2012-02-01,391.00,403.00,391.00,399.00,20067000,7941821000
2012-01-31,399.00,408.00,396.00,407.00,19753000,7961888000
2012-01-30,412.00,413.00,402.00,404.00,20263000,8243019000
2012-01-27,433.00,434.00,416.00,418.00,16153000,6825514000
2012-01-26,429.00,436.00,427.00,433.00,10460000,4511890000
2012-01-25,425.00,430.00,422.00,430.00,8724000,3719879000
2012-01-24,427.00,429.00,422.00,423.00,6842000,2911762000
2012-01-23,427.00,429.00,423.00,424.00,6124000,2608041000
2012-01-20,429.00,430.00,423.00,428.00,9709000,4140881000
2012-01-19,418.00,430.00,418.00,426.00,8398000,3571549000
2012-01-18,416.00,422.00,411.00,417.00,9632000,4012579000
2012-01-17,414.00,417.00,411.00,416.00,5870000,2432129000
2012-01-16,418.00,419.00,412.00,413.00,7815000,3236511000
2012-01-13,426.00,430.00,424.00,425.00,8717000,3716277000
2012-01-12,430.00,434.00,420.00,420.00,10447000,4453814000
2012-01-11,421.00,431.00,421.00,428.00,11358000,4849890000
2012-01-10,409.00,420.00,409.00,419.00,11294000,4707786000
2012-01-06,416.00,418.00,400.00,405.00,11507000,4675969000
2012-01-05,413.00,418.00,410.00,414.00,7373000,3059973000
2012-01-04,408.00,418.00,406.00,414.00,6586000,2724074000
