date,open,high,low,close,volume,value
2015-08-06,636.00,642.90,630.30,630.80,12342000,7839586200
2015-08-05,632.30,635.10,623.30,630.00,10170000,6414772500
2015-08-04,642.30,643.00,621.60,630.50,24364000,15359676500
2015-08-03,660.00,667.20,651.80,653.00,12833000,8461764400
2015-07-31,643.10,655.20,631.10,650.60,23248000,14987569200
2015-07-30,676.60,694.70,634.20,648.70,32557000,21349882700
2015-07-29,687.10,688.80,667.00,672.70,9653000,6504528100
2015-07-28,679.90,686.90,665.40,681.10,9473000,6413991700
2015-07-27,681.70,687.00,677.00,685.00,7442000,5081555600
2015-07-24,684.50,685.20,674.00,684.30,6966000,4746740900
2015-07-23,687.10,690.00,676.00,684.50,12636000,8628731000
2015-07-22,670.90,694.50,666.10,689.40,20786000,14236443400
2015-07-21,675.60,677.70,668.50,670.50,7856000,5281202800
2015-07-17,672.20,673.50,661.50,666.40,11189000,7453509000
2015-07-16,686.50,687.00,662.50,671.80,16928000,11357036700
2015-07-15,695.00,696.50,677.10,680.80,10876000,7431465900
2015-07-14,687.10,694.80,682.00,690.10,9685000,6668122100
2015-07-13,676.60,693.90,674.20,686.00,9959000,6826963700
2015-07-10,666.50,688.10,659.60,669.40,17615000,11873079900
2015-07-09,643.10,660.60,622.60,659.80,14956000,9633226400
2015-07-08,670.00,673.80,649.20,649.20,13258000,8719901300
2015-07-07,674.20,681.00,671.90,672.90,13084000,8846892500
2015-07-06,675.10,680.00,672.40,674.10,9715000,6560473700
2015-07-03,686.00,689.90,682.40,685.00,10285000,7051172900
2015-07-02,685.20,686.60,681.60,685.00,11942000,8174917100
2015-07-01,690.40,690.40,677.10,678.30,13041000,8871388600
2015-06-30,692.00,693.80,681.20,684.40,22081000,15146375700
2015-06-29,704.00,704.90,693.10,699.50,17118000,11986535500
2015-06-26,726.50,733.80,722.10,724.70,11458000,8316318500
2015-06-25,725.40,737.00,720.40,728.60,10510000,7671622100
2015-06-24,739.00,740.70,728.80,730.00,10667000,7832769000
2015-06-23,731.00,741.70,725.20,738.00,15370000,11293638500
2015-06-22,727.50,727.50,716.60,724.00,9147000,6609373600
2015-06-19,722.50,731.70,711.10,721.10,15068000,10845168000
2015-06-18,715.00,717.40,705.90,713.60,10518000,7487904000
2015-06-17,722.00,724.80,713.10,717.50,10400000,7459955200
2015-06-16,729.10,730.90,720.10,722.10,7894000,5716010000
2015-06-15,720.80,737.00,720.00,732.90,12319000,9003849500
2015-06-12,716.60,735.00,713.10,730.20,24050000,17410773300
2015-06-11,716.40,719.80,707.30,712.40,10066000,7174741100
2015-06-10,709.80,715.80,694.00,699.50,15620000,11000777800
2015-06-09,725.80,725.80,705.00,706.60,14364000,10223578800
2015-06-08,735.00,735.60,718.10,725.00,12576000,9134330400
2015-06-05,738.00,738.00,727.70,733.20,13042000,9539893500
2015-06-04,729.00,749.60,728.60,742.20,28917000,21386773500
2015-06-03,702.00,731.60,695.20,728.60,32356000,23270354300
2015-06-02,702.00,702.80,695.20,698.20,12464000,8712118200
2015-06-01,686.10,698.90,685.20,698.00,9477000,6565139400
2015-05-29,682.00,697.00,678.00,697.00,19285000,13299726700
2015-05-28,699.10,699.90,680.40,681.60,15401000,10615719700
2015-05-27,700.00,700.00,687.20,689.50,16753000,11617872000
2015-05-26,678.60,706.00,675.40,700.50,28943000,20101594600
2015-05-25,664.60,674.90,661.20,674.00,9635000,6456383300
2015-05-22,667.00,667.90,660.00,663.60,14647000,9714004400
2015-05-21,676.00,677.70,667.20,669.40,13157000,8833395000
2015-05-20,664.00,678.00,652.40,670.00,27031000,18074577200
2015-05-19,680.20,681.10,648.40,669.60,34765000,23159119600
2015-05-18,683.00,683.00,673.10,679.60,8912000,6045036900
2015-05-15,682.30,684.50,675.00,680.30,9491000,6448720500
2015-05-14,691.50,692.50,673.60,674.40,18130000,12385913800
2015-05-13,691.90,695.00,682.40,689.90,18166000,12545817400
2015-05-12,674.00,692.00,671.00,689.10,25129000,17147530500
2015-05-11,683.60,686.00,667.40,670.20,30185000,20365052200
2015-05-08,667.90,683.90,663.00,678.10,31953000,21573100000
2015-05-07,654.00,667.90,645.00,663.30,43350000,28536101100
2015-05-01,648.20,673.30,643.20,651.00,114152000,74156964700
2015-04-30,800.50,801.00,786.20,793.20,12120000,9632374400
2015-04-28,802.00,804.60,795.10,796.40,6907000,5523764000
2015-04-27,808.00,809.70,796.20,799.60,10139000,8116854300
2015-04-24,800.50,811.10,799.60,803.90,10793000,8684965100
2015-04-23,789.60,802.00,789.50,795.50,13113000,10432951500
2015-04-22,792.60,803.30,784.00,796.20,14562000,11608214400
2015-04-21,801.10,821.90,794.50,796.10,16880000,13580964100
2015-04-20,770.10,794.00,770.10,789.30,12972000,10218439100
2015-04-17,800.00,801.30,784.00,792.50,18455000,14630734400
2015-04-16,810.00,810.30,796.30,803.40,17827000,14313079200
2015-04-15,821.00,822.20,810.80,814.60,13088000,10669397100
2015-04-14,835.60,837.40,820.20,827.10,13406000,11098000600
2015-04-13,862.80,865.00,834.20,835.70,12040000,10121607200
2015-04-10,865.50,866.00,852.30,860.00,8682000,7465031600
2015-04-09,864.50,867.60,858.80,864.60,7777000,6722353100
2015-04-08,864.50,868.40,850.00,861.00,11251000,9687402400
2015-04-07,848.80,862.80,845.00,854.30,12748000,10876353600
2015-04-06,818.50,841.30,814.80,840.90,11196000,9327216300
2015-04-03,807.00,818.50,802.70,818.20,8643000,7029480800
2015-04-02,812.70,818.80,801.90,804.30,15961000,12891824400
2015-04-01,818.00,819.30,806.00,813.00,13998000,11382483200
2015-03-31,834.70,840.00,816.10,819.10,16087000,13259054000
2015-03-30,813.90,827.50,813.00,825.70,10156000,8327184700
2015-03-27,825.00,846.00,817.20,825.80,17677000,14641723100
2015-03-26,853.70,853.70,830.30,839.90,15006000,12622385900
2015-03-25,848.00,870.00,847.90,867.00,14640000,12638408900
2015-03-24,834.00,849.20,832.30,847.60,12173000,10273112700
2015-03-23,840.00,844.40,831.30,844.30,9331000,7843967300
2015-03-20,827.80,843.40,823.00,843.30,13409000,11215592300
2015-03-19,826.40,826.90,814.40,822.30,8871000,7275255500
2015-03-18,829.70,834.30,820.50,825.90,14925000,12333000300
2015-03-17,820.00,834.50,820.00,825.10,18027000,14911440900
2015-03-16,790.80,820.00,782.50,815.00,19365000,15550900800
2015-03-13,801.00,803.30,791.10,792.00,19674000,15681349900
2015-03-12,791.20,799.00,782.00,796.90,16028000,12689728000
2015-03-11,770.60,792.40,767.00,784.00,14470000,11368361800
2015-03-10,776.00,799.70,772.80,774.70,17565000,13683360100
2015-03-09,768.30,782.70,757.80,768.80,16442000,12670596100
2015-03-06,753.00,770.40,751.80,770.00,20735000,15803530600
2015-03-05,724.80,746.90,724.30,745.00,13884000,10277570100
2015-03-04,723.10,725.80,711.50,724.00,9213000,6640883200
2015-03-03,730.00,733.00,721.10,730.60,9430000,6857485700
2015-03-02,722.80,731.80,720.60,729.70,10532000,7660582700
2015-02-27,727.00,727.00,711.20,720.90,14565000,10450195300
2015-02-26,722.30,725.50,714.20,725.20,8086000,5830256300
2015-02-25,730.00,730.40,721.40,722.70,7566000,5493282600
2015-02-24,717.60,728.00,715.20,726.80,8045000,5815746400
2015-02-23,721.00,721.20,713.00,717.60,10519000,7539021300
2015-02-20,699.60,713.90,697.00,712.70,12670000,8978522400
2015-02-19,704.00,708.00,698.50,700.30,14387000,10092511500
2015-02-18,710.20,716.00,699.00,704.20,17579000,12412698900
2015-02-17,715.30,715.30,704.30,705.40,9659000,6835363900
2015-02-16,729.00,731.40,717.40,721.20,7439000,5378024500
2015-02-13,723.90,729.70,720.20,726.80,10372000,7534307200
2015-02-12,735.80,739.90,719.70,722.50,16779000,12197318500
2015-02-10,732.80,734.60,721.90,730.60,11072000,8062621400
2015-02-09,736.00,737.00,728.50,732.90,10734000,7855833600
2015-02-06,743.30,744.00,724.10,730.40,17110000,12509242400
2015-02-05,727.20,747.80,727.00,741.80,33227000,24538496400
2015-02-04,709.80,727.90,708.00,720.20,29727000,21353569600
2015-02-03,685.90,698.00,682.00,692.80,23123000,15977210000
2015-02-02,675.60,689.60,657.80,685.90,38089000,25928445200
2015-01-30,638.60,639.70,625.10,625.60,12067000,7596640600
2015-01-29,635.00,644.30,632.00,638.40,9365000,5979789600
2015-01-28,649.30,651.10,638.90,643.80,11178000,7198515300
2015-01-27,649.00,656.20,646.00,654.10,13678000,8924581600
2015-01-26,629.90,641.80,627.60,640.50,10481000,6672436500
2015-01-23,635.20,641.90,628.60,632.90,13167000,8344483500
2015-01-22,624.80,630.20,622.30,630.10,11341000,7107171800
2015-01-21,625.10,631.90,620.80,629.90,14670000,9195562900
2015-01-20,611.00,629.00,610.70,628.50,16858000,10505753000
2015-01-19,590.00,605.80,590.00,603.30,15133000,9068366700
2015-01-16,570.00,587.00,567.10,586.70,20234000,11670124200
2015-01-15,580.00,586.80,572.30,585.40,15785000,9160714000
2015-01-14,586.00,592.10,581.60,582.30,14033000,8200870800
2015-01-13,595.00,595.90,580.20,589.40,17137000,10039535700
2015-01-09,610.00,610.00,598.00,600.90,14792000,8913359700
2015-01-08,612.40,614.70,608.40,610.40,11791000,7204350200
2015-01-07,615.00,616.10,604.70,605.00,16436000,10024556700
2015-01-06,622.50,622.90,615.10,615.10,14593000,9021021300
2015-01-05,643.00,643.90,633.00,636.00,11169000,7113786000
